Node ID,Order
229,17435
230,10516
231,969
232,14811
233,15845
234,5696
235,18032
236,5986
237,11147
238,827
239,17082
240,8508
241,4973
242,14270
243,8332
244,1459
245,12070
246,5500
247,9193
248,8194
249,18204
250,5241
251,1492
252,14233
253,9081
254,11693
255,11306
256,2983
257,14288
258,12745
259,2289
260,13805
261,15632
262,16995
263,17217
264,9137
265,14287
266,17703
267,5015
268,11363
269,9694
270,14365
271,15913
272,14191
273,9290
274,14033
275,17094
276,18251
277,4327
278,18508
279,15213
280,11098
281,3200
282,9139
283,18076
284,4718
285,6792
286,9866
287,16480
288,7893
289,6658
290,11241
291,17234
292,11925
293,4713
294,15665
295,9833
296,2565
297,15383
298,14157
299,8658
300,15397
301,10667
302,15968
303,17601
304,11651
305,12723
306,17470
307,13995
308,12683
309,4119
310,13219
311,14446
312,559
313,3523
314,15702
315,4582
316,15867
317,8007
318,10249
319,9211
320,14830
321,2527
322,14206
323,10634
324,10115
325,14196
326,8005
327,8367
328,3675
329,9837
330,1586
331,12239
332,10756
333,11461
334,4639
335,15997
336,8858
337,13248
338,4135
339,8618
340,6194
341,14072
342,16204
343,18130
344,4467
345,1144
346,5197
347,12751
348,11188
349,5063
350,10329
351,4662
352,7275
353,14220
354,11510
355,13447
356,13997
357,16425
358,16667
359,11179
360,4293
361,15240
362,16544
363,18116
364,8276
365,11740
366,13498
367,17903
368,18289
369,18303
370,13735
371,1218
372,1570
373,4727
374,18030
375,4404
376,14412
377,13589
378,17374
379,13153
380,13875
381,396
382,10910
383,14726
384,3589
385,9864
386,17468
387,12862
388,4172
389,16541
390,16956
391,10805
392,12393
393,17350
394,17063
395,2205
396,16585
397,15781
398,12748
399,11598
400,6306
401,17145
402,15567
403,15259
404,7381
405,5857
406,8644
407,11701
408,12742
409,17391
410,1634
411,18115
412,11358
413,9387
414,18168
415,9736
416,4964
417,15738
418,1582
419,7068
420,8465
421,13716
422,3679
423,18512
424,13950
425,17095
426,15378
427,2089
428,15368
429,16753
430,12652
431,1518
432,1594
433,6984
434,14453
435,1609
436,13575
437,13983
438,4252
439,15961
440,3951
441,13478
442,14186
443,18515
444,16959
445,7726
446,17209
447,17382
448,8769
449,4255
450,16779
451,12351
452,10511
453,11278
454,13354
455,11463
456,11937
457,15122
458,14213
459,15864
460,2491
461,18275
462,16664
463,8789
464,6340
465,6491
466,14226
467,4951
468,8701
469,17896
470,14071
471,4078
472,15222
473,10473
474,10448
475,4932
476,17071
477,668
478,15916
479,5072
480,3166
481,11492
482,14925
483,8207
484,10948
485,18475
486,10551
487,9739
488,18506
489,8193
490,11338
491,17987
492,10225
493,13345
494,11473
495,7788
496,10204
497,10968
498,16906
499,11184
500,2607
501,9754
502,10778
503,14445
504,4296
505,15823
506,6167
507,18413
508,18514
509,11941
510,17944
511,16897
512,11662
513,8300
514,13328
515,1805
516,13151
517,662
518,15295
519,13351
520,9632
521,6432
522,8346
523,17813
524,16986
525,9403
526,7210
527,3085
528,615
529,16614
530,10304
531,3161
532,16694
533,11032
534,8051
535,4215
536,13148
537,13250
538,2792
539,10978
540,8448
541,17356
542,17048
543,11185
544,6502
545,2437
546,9675
547,8849
548,13599
549,15375
550,7107
551,17026
552,975
553,8552
554,6468
555,18516
556,18079
557,12150
558,17213
559,16448
560,16105
561,5444
562,8668
563,13306
564,14269
565,16370
566,11660
567,13362
568,1837
569,15851
570,8309
571,17351
572,4733
573,4256
574,13926
575,16039
576,18379
577,14147
578,18498
579,10348
580,3313
581,6822
582,5516
583,14838
584,6159
585,10337
586,10393
587,16785
588,13286
589,4929
590,8485
591,8539
592,17005
593,4606
594,1517
595,3591
596,1488
597,3311
598,1778
599,16955
600,18042
601,15592
602,12606
603,16498
604,10241
605,17788
606,17178
607,16744
608,14148
609,1878
610,17596
611,2550
612,12791
613,13584
614,18090
615,16292
616,7942
617,16275
618,5477
619,15589
620,10417
621,11365
622,12195
623,9958
624,14631
625,16770
626,11025
627,15384
628,16307
629,17557
630,2576
631,10965
632,3078
633,3130
634,9756
635,9658
636,17389
637,15225
638,18463
639,5911
640,10230
641,14734
642,11257
643,8432
644,16734
645,6689
646,2948
647,13665
648,8737
649,18520
650,15462
651,17228
652,12526
653,18101
654,10503
655,12306
656,10170
657,13398
658,17140
659,10208
660,15747
661,8732
662,5135
663,17354
664,11472
665,7956
666,6727
667,9968
668,12344
669,11747
670,12044
671,10568
672,16839
673,13810
674,8522
675,11597
676,9393
677,7414
678,16107
679,18300
680,16077
681,2909
682,16403
683,13588
684,2916
685,3731
686,11424
687,14140
688,7104
689,18067
690,17147
691,15457
692,335
693,14747
694,16997
695,811
696,10020
697,11531
698,8156
699,9618
700,17929
701,11156
702,17278
703,5064
704,18045
705,10334
706,5475
707,14816
708,6523
709,11938
710,15253
711,17123
712,2427
713,9761
714,14438
715,10622
716,11605
717,7658
718,8666
719,1866
720,11264
721,15675
722,18312
723,12760
724,9118
725,9435
726,14284
727,9680
728,15814
729,10430
730,6419
731,17197
732,15450
733,3921
734,7242
735,9635
736,6054
737,11166
738,14917
739,6424
740,13446
741,10462
742,17159
743,14576
744,15874
745,18523
746,10880
747,11671
748,9943
749,2656
750,13973
751,10894
752,13674
753,9986
754,10346
755,15930
756,9482
757,11061
758,16817
759,5642
760,3713
761,6534
762,9080
763,2913
764,11252
765,14007
766,15308
767,1299
768,5112
769,16650
770,9150
771,11741
772,1799
773,9860
774,7106
775,5162
776,15561
777,12222
778,5341
779,18476
780,8507
781,8326
782,11253
783,6031
784,891
785,11757
786,2467
787,12011
788,1360
789,9381
790,12863
791,7870
792,9757
793,9509
794,11277
795,9992
796,11192
797,9778
798,9396
799,14399
800,6093
801,18500
802,10914
803,10547
804,16791
805,1618
806,9384
807,2388
808,17850
809,5637
810,14138
811,12079
812,12343
813,11926
814,2630
815,11808
816,16837
817,9951
818,16123
819,10350
820,12937
821,5405
822,18212
823,3253
824,12035
825,4464
826,13512
827,18075
828,6140
829,16882
830,13676
831,1962
832,8236
833,18224
834,8845
835,8711
836,10900
837,5486
838,4129
839,9555
840,13352
841,9519
842,11239
843,13370
844,6237
845,17563
846,1506
847,18393
848,11890
849,9672
850,6605
851,6171
852,2360
853,16434
854,6132
855,17623
856,4121
857,4259
858,6828
859,11285
860,10386
861,17072
862,8720
863,12183
864,16414
865,18410
866,10824
867,9266
868,7682
869,7696
870,17692
871,6221
872,7351
873,16550
874,5297
875,16520
876,10909
877,5369
878,4949
879,11578
880,3278
881,14276
882,9500
883,15860
884,9901
885,18480
886,9703
887,6680
888,12878
889,10660
890,18438
891,15005
892,7883
893,15841
894,13470
895,13828
896,4654
897,11725
898,10635
899,16905
900,2799
901,1829
902,1622
903,17941
904,13703
905,3944
906,2650
907,15279
908,10478
909,9570
910,10474
911,11348
912,11043
913,12861
914,12625
915,9357
916,9641
917,14137
918,14994
919,8058
920,15797
921,15180
922,10997
923,3758
924,2555
925,15692
926,13718
927,12592
928,14184
929,9284
930,1596
931,17505
932,11265
933,10899
934,11574
935,18320
936,7995
937,13968
938,13004
939,10480
940,1921
941,6225
942,18092
943,11494
944,9931
945,15057
946,1576
947,15878
948,17247
949,622
950,6084
951,11484
952,13807
953,11549
954,12981
955,14593
956,12332
957,15865
958,14980
959,14533
960,13949
961,3214
962,2084
963,16233
964,16385
965,11681
966,11532
967,13542
968,17811
969,4066
970,18015
971,2379
972,14958
973,15868
974,15043
975,7134
976,913
977,3814
978,10505
979,11062
980,3011
981,5950
982,3918
983,10147
984,13918
985,10303
986,1463
987,10935
988,16654
989,11422
990,2480
991,5183
992,13902
993,2979
994,18466
995,15059
996,16134
997,16794
998,11275
999,4823
1000,9769
1001,10688
1002,2851
1003,9673
1004,15794
1005,5423
1006,15820
1007,17304
1008,9513
1009,10998
1010,9873
1011,6738
1012,3321
1013,3664
1014,14016
1015,16743
1016,11006
1017,12986
1018,16499
1019,12048
1020,8600
1021,18151
1022,9616
1023,15695
1024,1889
1025,9171
1026,10889
1027,15859
1028,13469
1029,10046
1030,4018
1031,10991
1032,2547
1033,17069
1034,13692
1035,15410
1036,3043
1037,3034
1038,9325
1039,749
1040,1638
1041,10327
1042,9771
1043,8065
1044,6269
1045,18431
1046,8343
1047,799
1048,1854
1049,7367
1050,15835
1051,6896
1052,16527
1053,12562
1054,10077
1055,11575
1056,16181
1057,9682
1058,8943
1059,18255
1060,13359
1061,4853
1062,12795
1063,10939
1064,16172
1065,10010
1066,8516
1067,6743
1068,10240
1069,13162
1070,10200
1071,10315
1072,3704
1073,14571
1074,10399
1075,7114
1076,7146
1077,2158
1078,15387
1079,11481
1080,9647
1081,1469
1082,5056
1083,1610
1084,12160
1085,3983
1086,17974
1087,10611
1088,2676
1089,16537
1090,11309
1091,2378
1092,5880
1093,10877
1094,17736
1095,15667
1096,9938
1097,2274
1098,14710
1099,14136
1100,17768
1101,16399
1102,4645
1103,16369
1104,18479
1105,16461
1106,18246
1107,16974
1108,1439
1109,14327
1110,11592
1111,16819
1112,6745
1113,4584
1114,1300
1115,13006
1116,9624
1117,10247
1118,1246
1119,1074
1120,17834
1121,11593
1122,15610
1123,17770
1124,5172
1125,10111
1126,16068
1127,16815
1128,11187
1129,15848
1130,10936
1131,17218
1132,14199
1133,1835
1134,9319
1135,7955
1136,16749
1137,5288
1138,12430
1139,14901
1140,2450
1141,11067
1142,9390
1143,14947
1144,4509
1145,16853
1146,10295
1147,15950
1148,5115
1149,7311
1150,10959
1151,11368
1152,2960
1153,4927
1154,9623
1155,12202
1156,1366
1157,6201
1158,13135
1159,17606
1160,10592
1161,18169
1162,8421
1163,4818
1164,5886
1165,14307
1166,15119
1167,5388
1168,16680
1169,15940
1170,14115
1171,16736
1172,10268
1173,17984
1174,7493
1175,9109
1176,17182
1177,6622
1178,13701
1179,11526
1180,9749
1181,14530
1182,10079
1183,11003
1184,16718
1185,875
1186,8581
1187,11276
1188,5426
1189,15996
1190,10548
1191,18409
1192,16071
1193,6356
1194,16254
1195,10366
1196,8493
1197,1782
1198,17959
1199,4463
1200,13107
1201,2625
1202,9782
1203,6228
1204,18363
1205,10762
1206,18408
1207,17002
1208,15764
1209,1636
1210,17824
1211,11536
1212,10883
1213,16171
1214,11432
1215,16684
1216,12336
1217,10937
1218,10686
1219,1454
1220,17926
1221,5389
1222,9671
1223,18119
1224,11708
1225,24
1226,12939
1227,15787
1228,2086
1229,16720
1230,16951
1231,3266
1232,8715
1233,5385
1234,1480
1235,15809
1236,2528
1237,18402
1238,9537
1239,12942
1240,14821
1241,10743
1242,14834
1243,15766
1244,5523
1245,3882
1246,5340
1247,10141
1248,8136
1249,11745
1250,9437
1251,18219
1252,13049
1253,10723
1254,15789
1255,10434
1256,11367
1257,17772
1258,10192
1259,5949
1260,16907
1261,1293
1262,8659
1263,4690
1264,17933
1265,15876
1266,11308
1267,18399
1268,5295
1269,17712
1270,8226
1271,18268
1272,2673
1273,18132
1274,9033
1275,6533
1276,11051
1277,13852
1278,7841
1279,15422
1280,1777
1281,8717
1282,6131
1283,6193
1284,17191
1285,13528
1286,15793
1287,13855
1288,18337
1289,2619
1290,11041
1291,18153
1292,17167
1293,10322
1294,17534
1295,10955
1296,9621
1297,11812
1298,16515
1299,7705
1300,9014
1301,18196
1302,6280
1303,11040
1304,8158
1305,4841
1306,10947
1307,10952
1308,12054
1309,2975
1310,18152
1311,16509
1312,15096
1313,9039
1314,10166
1315,9657
1316,15739
1317,7907
1318,16458
1319,10288
1320,2857
1321,3282
1322,10052
1323,12608
1324,18266
1325,17952
1326,15942
1327,2569
1328,15803
1329,17007
1330,8983
1331,14604
1332,17417
1333,12919
1334,10675
1335,18097
1336,12398
1337,16533
1338,1303
1339,17924
1340,6607
1341,7902
1342,1402
1343,8694
1344,1311
1345,9942
1346,10116
1347,16559
1348,14411
1349,1503
1350,17687
1351,10012
1352,9863
1353,9720
1354,1331
1355,9792
1356,10482
1357,15699
1358,14410
1359,10488
1360,7981
1361,1227
1362,16847
1363,13913
1364,8997
1365,9629
1366,12497
1367,7749
1368,10958
1369,13479
1370,10323
1371,8431
1372,9648
1373,12189
1374,13854
1375,8531
1376,13681
1377,12551
1378,11709
1379,18259
1380,1903
1381,3696
1382,7489
1383,1907
1384,2579
1385,12431
1386,15396
1387,4176
1388,8719
1389,16162
1390,7819
1391,3800
1392,5333
1393,16830
1394,13428
1395,12340
1396,7447
1397,16698
1398,3331
1399,18063
1400,12190
1401,9664
1402,16393
1403,11262
1404,17177
1405,12289
1406,1667
1407,10691
1408,4753
1409,11177
1410,7868
1411,18033
1412,16677
1413,18419
1414,5386
1415,4909
1416,17634
1417,12576
1418,12139
1419,3319
1420,12168
1421,18385
1422,18207
1423,7617
1424,15408
1425,15786
1426,9383
1427,5826
1428,9209
1429,12018
1430,17938
1431,6748
1432,18414
1433,3013
1434,8366
1435,14817
1436,10129
1437,16121
1438,1861
1439,8153
1440,11658
1441,11675
1442,7844
1443,10640
1444,13140
1445,15283
1446,1568
1447,5049
1448,9413
1449,13011
1450,1615
1451,15597
1452,14883
1453,11434
1454,7133
1455,6185
1456,16131
1457,4725
1458,17828
1459,4072
1460,16082
1461,15510
1462,6148
1463,10036
1464,10613
1465,16423
1466,13526
1467,1768
1468,10608
1469,9960
1470,7153
1471,11646
1472,5494
1473,14282
1474,11971
1475,16719
1476,10301
1477,2946
1478,10400
1479,11344
1480,1523
1481,8121
1482,15146
1483,4197
1484,18417
1485,2526
1486,11193
1487,9668
1488,11628
1489,1661
1490,13330
1491,18423
1492,17521
1493,16998
1494,17422
1495,5991
1496,14227
1497,15202
1498,864
1499,14125
1500,4870
1501,10371
1502,16511
1503,10410
1504,18276
1505,11871
1506,11159
1507,5174
1508,11749
1509,14605
1510,15770
1511,10573
1512,15156
1513,15798
1514,11556
1515,11099
1516,16960
1517,3755
1518,4702
1519,16895
1520,10491
1521,18448
1522,6958
1523,13495
1524,17108
1525,8250
1526,7850
1527,7890
1528,8635
1529,11853
1530,18340
1531,11240
1532,11706
1533,6169
1534,6609
1535,13772
1536,11371
1537,17006
1538,10289
1539,16164
1540,11256
1541,1645
1542,16966
1543,4435
1544,9599
1545,2333
1546,18226
1547,5177
1548,10552
1549,6285
1550,17448
1551,7043
1552,18299
1553,14661
1554,17954
1555,11304
1556,18011
1557,6755
1558,14820
1559,12621
1560,16382
1561,5196
1562,10737
1563,5351
1564,10750
1565,8710
1566,8768
1567,16756
1568,14654
1569,9766
1570,7985
1571,14370
1572,13914
1573,13932
1574,15883
1575,8010
1576,13727
1577,14624
1578,18315
1579,1693
1580,11518
1581,6535
1582,12903
1583,4422
1584,15133
1585,17991
1586,15712
1587,14868
1588,11106
1589,2446
1590,8511
1591,17778
1592,6759
1593,1551
1594,12159
1595,4992
1596,6296
1597,2947
1598,10352
1599,10047
1600,7691
1601,15921
1602,11046
1603,10445
1604,2728
1605,5321
1606,10681
1607,10717
1608,8761
1609,9397
1610,13912
1611,16506
1612,10069
1613,13519
1614,5199
1615,12129
1616,8855
1617,4783
1618,6287
1619,4786
1620,15256
1621,16869
1622,6073
1623,12911
1624,1918
1625,6186
1626,4165
1627,15819
1628,10133
1629,17559
1630,8705
1631,8404
1632,10126
1633,10906
1634,11722
1635,10759
1636,14602
1637,12890
1638,5867
1639,10983
1640,13713
1641,7072
1642,11271
1643,11238
1644,11545
1645,17741
1646,14027
1647,9540
1648,10873
1649,16876
1650,11877
1651,16950
1652,11631
1653,2082
1654,1647
1655,9226
1656,9514
1657,13388
1658,16947
1659,17737
1660,9884
1661,3318
1662,11160
1663,5992
1664,16838
1665,9312
1666,14815
1667,11657
1668,10820
1669,15413
1670,11596
1671,16153
1672,7993
1673,17420
1674,16136
1675,4152
1676,12295
1677,14433
1678,10463
1679,3357
1680,3210
1681,9626
1682,2109
1683,18388
1684,14649
1685,12771
1686,17115
1687,9770
1688,17496
1689,1908
1690,10847
1691,15774
1692,15780
1693,16777
1694,210
1695,3271
1696,17738
1697,1094
1698,13884
1699,9615
1700,2349
1701,5392
1702,4990
1703,14286
1704,4913
1705,11415
1706,12959
1707,4860
1708,18062
1709,10925
1710,13882
1711,8646
1712,13396
1713,9445
1714,11946
1715,13755
1716,11429
1717,6760
1718,11428
1719,14795
1720,4265
1721,16913
1722,8664
1723,15601
1724,13826
1725,18478
1726,5254
1727,1294
1728,10168
1729,7690
1730,3601
1731,17527
1732,7474
1733,10028
1734,11483
1735,1914
1736,12929
1737,17280
1738,16502
1739,1569
1740,16782
1741,8269
1742,14131
1743,5631
1744,9875
1745,14485
1746,12294
1747,4991
1748,17803
1749,6598
1750,18364
1751,13074
1752,10368
1753,18242
1754,9297
1755,9643
1756,16532
1757,15812
1758,8975
1759,7750
1760,17680
1761,14188
1762,6942
1763,18377
1764,15609
1765,8703
1766,9534
1767,15454
1768,16073
1769,16577
1770,13324
1771,7361
1772,10533
1773,2202
1774,5138
1775,15957
1776,12182
1777,3960
1778,10584
1779,7606
1780,8712
1781,17070
1782,5384
1783,8946
1784,7517
1785,4691
1786,8483
1787,12164
1788,10431
1789,5490
1790,8750
1791,3320
1792,16325
1793,13081
1794,14741
1795,8373
1796,12852
1797,11609
1798,18405
1799,9602
1800,1764
1801,14217
1802,11090
1803,2475
1804,12693
1805,17014
1806,4945
1807,13911
1808,5413
1809,11642
1810,8128
1811,14637
1812,17660
1813,10481
1814,5019
1815,12353
1816,14690
1817,12550
1818,15042
1819,17172
1820,5291
1821,10893
1822,17365
1823,9678
1824,10330
1825,9824
1826,13448
1827,14749
1828,11983
1829,8027
1830,17141
1831,10693
1832,2245
1833,11493
1834,10887
1835,5866
1836,14886
1837,2511
1838,11639
1839,5855
1840,17708
1841,13789
1842,5200
1843,7394
1844,3909
1845,7408
1846,6097
1847,10766
1848,9784
1849,13420
1850,4396
1851,7392
1852,11413
1853,12920
1854,16631
1855,15976
1856,8544
1857,13484
1858,17394
1859,4019
1860,5622
1861,6712
1862,3137
1863,11535
1864,11060
1865,4424
1866,7655
1867,3745
1868,9944
1869,7070
1870,13417
1871,8488
1872,10846
1873,2600
1874,17570
1875,11618
1876,5901
1877,10895
1878,15989
1879,4311
1880,11356
1881,7725
1882,4717
1883,5814
1884,15520
1885,14964
1886,10527
1887,10976
1888,18172
1889,3813
1890,11542
1891,5282
1892,13152
1893,17541
1894,16783
1895,5881
1896,12229
1897,15745
1898,16466
1899,11470
1900,17469
1901,8235
1902,3129
1903,16064
1904,10267
1905,9753
1906,5005
1907,16693
1908,7948
1909,3760
1910,5128
1911,18261
1912,17939
1913,7953
1914,10263
1915,10299
1916,1956
1917,5263
1918,17744
1919,3268
1920,16598
1921,11191
1922,8853
1923,17345
1924,11350
1925,16381
1926,7233
1927,455
1928,14598
1929,13905
1930,13698
1931,9366
1932,16787
1933,12008
1934,10769
1935,5370
1936,11653
1937,1663
1938,9318
1939,3083
1940,9424
1941,14840
1942,4821
1943,11460
1944,10296
1945,4833
1946,14390
1947,2812
1948,3147
1949,11261
1950,11936
1951,17235
1952,13211
1953,16834
1954,11066
1955,9851
1956,3489
1957,6421
1958,7972
1959,18468
1960,1184
1961,9434
1962,13591
1963,13684
1964,15220
1965,10905
1966,17556
1967,315
1968,10761
1969,13260
1970,6184
1971,89
1972,9229
1973,6735
1974,17571
1975,7591
1976,18471
1977,12395
1978,10639
1979,15595
1980,13163
1981,9506
1982,2243
1983,12668
1984,15649
1985,11033
1986,13685
1987,16557
1988,11266
1989,18277
1990,9631
1991,17364
1992,18420
1993,15479
1994,1655
1995,9264
1996,4472
1997,9660
1998,13734
1999,6737
2000,6498
2001,14574
2002,6559
2003,8348
2004,9582
2005,16298
2006,15981
2007,12515
2008,6715
2009,10074
2010,5543
2011,15127
2012,9964
2013,13780
2014,16833
2015,3001
2016,7745
2017,1648
2018,9976
2019,13487
2020,16579
2021,18260
2022,4975
2023,12131
2024,6134
2025,7653
2026,6518
2027,7607
2028,12873
2029,8023
2030,13590
2031,6777
2032,15574
2033,11421
2034,18248
2035,11903
2036,15390
2037,8648
2038,14484
2039,18372
2040,10165
2041,18472
2042,10942
2043,14113
2044,10945
2045,12529
2046,8339
2047,7586
2048,8498
2049,9402
2050,4411
2051,11836
2052,12893
2053,6588
2054,7487
2055,14832
2056,4270
2057,2823
2058,15148
2059,11645
2060,9418
2061,16023
2062,11979
2063,14119
2064,13893
2065,4283
2066,10711
2067,18215
2068,9840
2069,9859
2070,11538
2071,11633
2072,2001
2073,9494
2074,2815
2075,9451
2076,12769
2077,16119
2078,5023
2079,3742
2080,10188
2081,17200
2082,17524
2083,5375
2084,14977
2085,5130
2086,13600
2087,4015
2088,12773
2089,1298
2090,1758
2091,3030
2092,10135
2093,3530
2094,7003
2095,14382
2096,9028
2097,18216
2098,11705
2099,2355
2100,7496
2101,8950
2102,3753
2103,7797
2104,14101
2105,3622
2106,17656
2107,13322
2108,2353
2109,14185
2110,16624
2111,14845
2112,13085
2113,1641
2114,16067
2115,16771
2116,7810
2117,6541
2118,12901
2119,17819
2120,16206
2121,12538
2122,9878
2123,6230
2124,13410
2125,15844
2126,12967
2127,11108
2128,9525
2129,15832
2130,17491
2131,18218
2132,18068
2133,18060
2134,11360
2135,15842
2136,15315
2137,15549
2138,18270
2139,8470
2140,9868
2141,18305
2142,11194
2143,16472
2144,5094
2145,10864
2146,7718
2147,15374
2148,8803
2149,11326
2150,17758
2151,6226
2152,15440
2153,5285
2154,15471
2155,9781
2156,13578
2157,3659
2158,9015
2159,4217
2160,13594
2161,10876
2162,7402
2163,11579
2164,7835
2165,8766
2166,18295
2167,14870
2168,9654
2169,3335
2170,11537
2171,6522
2172,12845
2173,12709
2174,8985
2175,8651
2176,13377
2177,5458
2178,5694
2179,10670
2180,5544
2181,12123
2182,10119
2183,17767
2184,14046
2185,11713
2186,4250
2187,14519
2188,1626
2189,7096
2190,7264
2191,7189
2192,17114
2193,10921
2194,3272
2195,5283
2196,17642
2197,13471
2198,9959
2199,9804
2200,9793
2201,10197
2202,9064
2203,16628
2204,13444
2205,12590
2206,11236
2207,5680
2208,7274
2209,9017
2210,15321
2211,4688
2212,6989
2213,13465
2214,9529
2215,15827
2216,15761
2217,12960
2218,1839
2219,17451
2220,1261
2221,1709
2222,13080
2223,2507
2224,12105
2225,5515
2226,4697
2227,18437
2228,9628
2229,11666
2230,16679
2231,10951
2232,16051
2233,16038
2234,4318
2235,6956
2236,15674
2237,3776
2238,2122
2239,12689
2240,10140
2241,4147
2242,11581
2243,14193
2244,310
2245,10570
2246,11250
2247,16808
2248,12536
2249,7432
2250,4799
2251,12201
2252,16270
2253,9225
2254,5595
2255,18195
2256,15906
2257,12299
2258,10011
2259,11541
2260,3009
2261,10859
2262,2587
2263,18247
2264,13823
2265,12063
2266,11571
2267,9656
2268,18244
2269,12682
2270,11533
2271,14093
2272,13891
2273,13239
2274,10784
2275,8952
2276,13307
2277,3510
2278,6684
2279,14822
2280,18482
2281,15680
2282,8994
2283,16609
2284,13726
2285,18145
2286,9747
2287,4453
2288,16394
2289,890
2290,4989
2291,8277
2292,14877
2293,18325
2294,18428
2295,12763
2296,1538
2297,10865
2298,8347
2299,15481
2300,12241
2301,11077
2302,373
2303,6519
2304,13601
2305,1455
2306,2573
2307,1675
2308,12869
2309,10736
2310,11140
2311,11284
2312,17972
2313,10596
2314,9409
2315,5169
2316,7366
2317,1832
2318,10953
2319,15742
2320,12721
2321,3227
2322,10167
2323,15186
2324,6229
2325,11615
2326,12774
2327,15080
2328,3255
2329,12797
2330,15998
2331,1530
2332,204
2333,8148
2334,5633
2335,2523
2336,13023
2337,1612
2338,10732
2339,18223
2340,17066
2341,9136
2342,17059
2343,17880
2344,13970
2345,11471
2346,9131
2347,11798
2348,2071
2349,13954
2350,583
2351,8702
2352,11273
2353,10771
2354,17804
2355,5512
2356,11650
2357,12158
2358,843
2359,9368
2360,302
2361,9399
2362,9180
2363,16799
2364,10944
2365,14914
2366,9844
2367,16603
2368,8239
2369,4202
2370,12632
2371,16303
2372,10072
2373,7989
2374,11588
2375,8322
2376,17339
2377,11020
2378,16146
2379,9829
2380,3133
2381,12156
2382,9044
2383,3226
2384,16910
2385,7667
2386,16752
2387,15024
2388,11630
2389,5268
2390,11984
2391,11229
2392,13577
2393,15987
2394,9116
2395,8528
2396,11557
2397,5022
2398,1664
2399,7767
2400,10104
2401,8126
2402,5568
2403,7299
2404,7063
2405,4268
2406,10892
2407,16961
2408,11491
2409,15331
2410,13765
2411,157
2412,15710
2413,7492
2414,2902
2415,7298
2416,16346
2417,9030
2418,2496
2419,11272
2420,11182
2421,1642
2422,13029
2423,6429
2424,9308
2425,14966
2426,16940
2427,8535
2428,11580
2429,165
2430,5508
2431,5532
2432,9733
2433,14998
2434,9560
2435,13939
2436,9142
2437,11881
2438,11748
2439,8125
2440,15991
2441,10472
2442,7360
2443,13648
2444,10858
2445,7498
2446,6532
2447,5163
2448,11552
2449,7976
2450,18446
2451,10564
2452,10255
2453,18088
2454,7479
2455,2425
2456,15554
2457,13485
2458,10274
2459,14266
2460,4579
2461,12314
2462,15753
2463,11218
2464,15244
2465,6732
2466,16805
2467,2137
2468,12030
2469,8869
2470,2167
2471,3828
2472,6649
2473,8888
2474,9023
2475,4368
2476,3860
2477,16826
2478,3119
2479,18123
2480,13777
2481,16776
2482,10191
2483,8611
2484,2211
2485,12238
2486,14451
2487,3292
2488,7580
2489,12275
2490,9517
2491,17846
2492,3491
2493,8872
2494,12371
2495,16044
2496,6141
2497,12638
2498,14599
2499,12383
2500,2853
2501,2904
2502,6135
2503,11124
